PMID, FirstName, LastName, Rank, Gender 
22568884,Carmen J, Marsit, 5, female
22568884,Heather H, Nelson, 6, female
22568884,John K, Wiencke, 7, both
22568884,Karl T, Kelsey, 8, male
22568821,Alexandre P, Francisco, 1, male
22568821,Ctia, Vaz, 2, UNKNOWN
22568821,Pedro T, Monteiro, 3, male
22568821,José, Melo-Cristino, 4, UNKNOWN
22568821,Mário, Ramirez, 5, UNKNOWN
22568821,Joo A, Carrio, 6, UNKNOWN
23146171,Antonio, Mora, 1, male
23146171,Ian M, Donaldson, 2, male
23146204,C Hart, Poskar, 1, UNKNOWN
23146204,Jan, Huege, 2, male
23146204,Christian, Krach, 3, male
23146204,Mathias, Franke, 4, male
23146204,Yair, Shachar-Hill, 5, male
23146204,Björn H, Junker, 6, UNKNOWN
23148417,Daniel, Wüstner, 1, male
23148417,Lukasz M, Solanko, 2, UNKNOWN
23148417,Frederik W, Lund, 3, UNKNOWN
23148417,Daniel, Sage, 4, male
23148417,Hans J, Schroll, 5, male
23148417,Michael A, Lomholt, 6, male
23148484,Brendan A, Veeneman, 1, male
23148484,Matthew K, Iyer, 2, male
23148484,Arul M, Chinnaiyan, 3, UNKNOWN
23148517,Hongyan, Zhang, 1, UNKNOWN
23148517,Haiyan, Wang, 2, UNKNOWN
23148517,Zhijun, Dai, 3, UNKNOWN
23148517,Ming-shun, Chen, 4, UNKNOWN
23148517,Zheming, Yuan, 5, UNKNOWN
23148531,Dong Seon, Kim, 1, UNKNOWN
23148531,Yoonsoo, Hahn, 2, UNKNOWN
23151154,Kui, Wang, 1, UNKNOWN
23151154,Shu Kay, Ng, 2, UNKNOWN
23151154,Geoffrey J, McLachlan, 3, male
23151206,Leonardo, Arbiza, 1, male
23151206,Elaine, Zhong, 2, female
23151206,Alon, Keinan, 3, UNKNOWN
23151233,Anita, Sarkar, 1, female
23151233,Serge, Pérez, 2, UNKNOWN
23151247,Kristof De, Beuf, 1, UNKNOWN
23151247,Joachim De, Schrijver, 2, UNKNOWN
23151247,Olivier, Thas, 3, UNKNOWN
23151247,Wim Van, Criekinge, 4, UNKNOWN
23151247,Rafael A, Irizarry, 5, male
23151247,Lieven, Clement, 6, UNKNOWN
23157272,Ngan, Nguyen, 1, UNKNOWN
23157272,Jin-Dong, Kim, 2, UNKNOWN
23157272,Makoto, Miwa, 3, UNKNOWN
23157272,Takuya, Matsuzaki, 4, UNKNOWN
23157272,Junichi, Tsujii, 5, UNKNOWN
23157288,Jiantao, Wu, 1, UNKNOWN
23157288,Krzysztof R, Grzeda, 2, UNKNOWN
23157288,Chip, Stewart, 3, male
23157288,Fabian, Grubert, 4, male
23157288,Alexander E, Urban, 5, male
23157288,Michael P, Snyder, 6, male
23157288,Gabor T, Marth, 7, UNKNOWN
23157318,Dong Seon, Kim, 1, UNKNOWN
23157318,Yoonsoo, Hahn, 2, UNKNOWN
23157331,Jim Jing-Yan, Wang, 1, male
23157331,Halima, Bensmail, 2, UNKNOWN
23157331,Xin, Gao, 3, UNKNOWN
23164367,Sean, McIlwain, 1, male
23164367,Michael, Mathews, 2, male
23164367,Michael S, Bereman, 3, male
23164367,Edwin W, Rubel, 4, male
23164367,Michael J, MacCoss, 5, male
23164367,William Stafford, Noble, 6, male
23113990,Zaheer, Ul-Haq, 1, UNKNOWN
23113990,Sadaf, Iqbal, 2, UNKNOWN
23113990,Syed Tarique, Moin, 3, male
23116496,Howard J, Feldman, 1, male
23170965,Daniela M, Resende, 1, female
23170965,Antônio M, Rezende, 2, UNKNOWN
23170965,Nesley JD, Oliveira, 3, UNKNOWN
23170965,Izabella CA, Batista, 4, female
23170965,Rodrigo, Corrêa-Oliveira, 5, male
23170965,Alexandre B, Reis, 6, male
23170965,Jeronimo C, Ruiz, 7, UNKNOWN
23171000,Rodrigo C, Barros, 1, male
23171000,Ana T, Winck, 2, female
23171000,Karina S, Machado, 3, female
23171000,Márcio P, Basgalupp, 4, UNKNOWN
23171000,André CPLF, de Carvalho, 5, UNKNOWN
23171000,Duncan D, Ruiz, 6, male
23171000,Osmar Norberto, de Souza, 7, UNKNOWN
23174015,Susan C, Tilton, 1, female
23174015,Tamara L, Tal, 2, female
23174015,Sheena M, Scroggins, 3, female
23174015,Jill A, Franzosa, 4, female
23174015,Elena S, Peterson, 5, female
23174015,Robert L, Tanguay, 6, male
23174015,Katrina M, Waters, 7, female
